WELL_NAME,PAD,TARGET_FORMATION,MD_FT,EASTING_FT,NORTHING_FT,TVD_FT,INCLINATION_DEG,AZIMUTH_DEG,DOGLEG_SEVERITY_DEG_100FT,BUILD_RATE_DEG_100FT,ROP_FT_HR,WOB_KLB,FRAC_STAGE,PROPPANT_LBS,FLUID_BBL,ISIP_PSI
MID-B2H,Delta 7,AVU,12400,404619.3,414521.0,7711.0,89.76,358.0,0.73,-0.507,71.0,21.9,,,,
MID-B2H,Delta 7,AVU,12500,404615.4,414620.8,7711.9,89.52,358.0,0.28,-0.241,85.9,19.1,21,429991,10129,6537
MID-B2H,Delta 7,AVU,12600,404610.7,414720.8,7712.4,89.71,358.0,0.37,0.197,76.6,31.6,,,,
MID-B2H,Delta 7,AVU,12700,404607.4,414820.7,7711.9,90.28,358.0,0.9,0.566,66.9,21.3,22,438595,10877,6157
MID-B2H,Delta 7,AVU,12800,404604.9,414920.6,7711.4,90.28,358.0,0.26,0.004,65.0,19.3,,,,
MID-B2H,Delta 7,AVU,12900,404599.9,415020.5,7711.8,89.73,358.0,0.81,-0.551,76.6,18.0,23,489665,10045,6969
MID-B2H,Delta 7,AVU,13000,404597.8,415120.4,7712.3,89.73,358.0,0.27,-0.005,80.7,31.3,,,,
MID-B2H,Delta 7,AVU,13100,404593.0,415220.3,7712.0,90.17,358.0,0.47,0.445,87.1,33.4,24,377765,11091,6167
MID-B2H,Delta 7,AVU,13200,404588.8,415320.2,7712.3,89.81,358.0,0.42,-0.362,70.8,29.8,,,,
MID-B2H,Delta 7,AVU,13300,404585.3,415420.1,7713.4,89.39,358.0,0.46,-0.425,94.7,27.1,25,484154,9775,7247
MID-B2H,Delta 7,AVU,13400,404582.3,415520.1,7713.2,90.11,358.0,0.94,0.722,90.5,19.2,,,,
MID-B2H,Delta 7,AVU,13500,404580.2,415620.1,7712.5,90.39,358.0,0.47,0.284,82.4,37.0,26,380408,8691,6414
MID-B2H,Delta 7,AVU,13600,404578.2,415720.0,7712.2,90.21,358.0,0.52,-0.187,76.1,25.0,,,,
MID-B2H,Delta 7,AVU,13700,404574.4,415819.9,7712.0,90.12,358.0,0.26,-0.082,83.2,18.8,27,557125,8865,6784
MID-B2H,Delta 7,AVU,13800,404570.0,415919.8,7711.1,90.47,358.0,0.64,0.346,90.5,35.5,,,,
MID-B2H,Delta 7,AVU,13900,404566.5,416019.8,7710.2,90.53,358.0,0.4,0.058,86.2,32.3,28,379469,9867,7362
MID-B2H,Delta 7,AVU,14000,404563.1,416119.6,7709.1,90.62,358.0,0.29,0.089,64.1,29.7,,,,
MID-B2H,Delta 7,AVU,14100,404560.2,416219.6,7709.5,89.77,358.0,0.9,-0.848,76.3,37.7,29,544626,11439,7180
MID-B2H,Delta 7,AVU,14200,404556.6,416319.6,7710.4,89.51,358.0,0.29,-0.259,83.5,29.2,,,,
MID-B2H,Delta 7,AVU,14300,404553.8,416419.5,7711.5,89.37,358.0,0.18,-0.139,73.0,25.2,30,576781,8912,6628
MID-B2H,Delta 7,AVU,14400,404551.4,416519.5,7711.4,90.07,358.0,0.91,0.701,68.1,26.9,,,,
MID-B2H,Delta 7,AVU,14500,404548.4,416619.5,7711.1,90.14,358.0,0.25,0.065,74.2,35.0,31,510416,11699,7287
MID-B2H,Delta 7,AVU,14600,404544.3,416719.4,7710.5,90.38,358.0,0.43,0.246,72.3,31.5,,,,
MID-B2H,Delta 7,AVU,14700,404539.8,416819.3,7710.5,89.99,358.0,0.66,-0.397,62.7,27.6,32,474942,10699,6642
MID-B2H,Delta 7,AVU,14800,404535.6,416919.3,7710.2,90.2,358.0,0.45,0.211,86.9,18.5,,,,
MID-B2H,Delta 7,AVU,14900,404531.6,417019.2,7710.7,89.71,358.0,0.53,-0.486,78.3,35.9,33,520113,11511,6451
MID-B2H,Delta 7,AVU,15000,404527.4,417119.2,7710.7,90.0,358.0,0.38,0.29,69.8,27.9,,,,
MID-B2H,Delta 7,AVU,15100,404524.5,417219.1,7710.7,89.97,358.0,0.34,-0.033,63.0,21.7,34,340831,11767,7441
MID-B2H,Delta 7,AVU,15200,404521.1,417319.0,7710.9,89.88,358.0,0.4,-0.089,97.3,23.1,,,,
MID-B2H,Delta 7,AVU,15300,404516.5,417418.9,7710.8,90.08,358.0,0.33,0.196,62.7,22.8,35,548601,8318,7470
MID-B2H,Delta 7,AVU,15400,404513.5,417518.9,7709.9,90.5,358.0,0.71,0.422,95.5,31.7,,,,
MID-B2H,Delta 7,AVU,15500,404510.1,417618.8,7708.7,90.69,358.0,0.48,0.195,87.1,30.1,36,415436,9673,6935
MID-B2H,Delta 7,AVU,15600,404507.8,417718.7,7709.0,89.82,358.0,0.9,-0.872,64.9,26.7,,,,
MID-B2H,Delta 7,AVU,15700,404502.9,417818.6,7709.4,89.79,358.0,0.3,-0.034,84.3,20.5,37,510870,8955,6747
MID-B2H,Delta 7,AVU,15800,404500.6,417918.5,7708.9,90.28,358.0,0.53,0.492,67.9,36.2,,,,
MID-B2H,Delta 7,AVU,15900,404495.8,418018.4,7709.1,89.88,358.0,0.54,-0.395,99.9,20.5,38,342893,10400,7377
MID-B2H,Delta 7,AVU,16000,404493.8,418118.4,7710.0,89.49,358.0,0.51,-0.395,90.4,38.5,,,,
MID-B2H,Delta 7,AVU,16100,404491.0,418218.4,7710.9,89.48,358.0,0.03,-0.007,92.1,32.7,39,524888,9303,7190
MID-B2H,Delta 7,AVU,16200,404488.9,418318.3,7711.4,89.74,358.0,0.54,0.254,69.1,26.9,,,,
MID-B2H,Delta 7,AVU,16300,404485.5,418418.3,7712.0,89.64,358.0,0.1,-0.096,94.5,18.9,40,391593,9757,6331
MID-B2H,Delta 7,AVU,16400,404483.2,418518.3,7712.7,89.6,358.0,0.15,-0.044,92.1,31.4,,,,
MID-B2H,Delta 7,AVU,16500,404479.3,418618.2,7713.4,89.63,358.0,0.11,0.037,96.5,35.6,41,542304,10708,7416
MID-B2H,Delta 7,AVU,16600,404475.7,418718.1,7712.9,90.27,358.0,0.65,0.639,63.7,21.2,,,,
MID-B2H,Delta 7,AVU,16700,404471.0,418818.0,7711.7,90.67,358.0,0.48,0.398,89.1,30.0,42,370235,9618,6331
MID-B2H,Delta 7,AVU,16800,404466.8,418918.0,7710.2,90.85,358.0,0.23,0.18,82.8,21.1,,,,
MID-B2H,Delta 7,AVU,16900,404463.4,419017.9,7710.2,89.99,358.0,0.89,-0.855,91.1,39.8,43,422157,8760,6741
MID-B2H,Delta 7,AVU,17000,404461.1,419117.9,7710.1,90.1,358.0,0.37,0.109,83.1,30.0,,,,
MID-B2H,Delta 7,AVU,17100,404456.3,419217.8,7710.0,90.02,358.0,0.2,-0.08,99.3,29.2,44,350469,8942,6571
MID-B2H,Delta 7,AVU,17200,404453.1,419317.7,7710.6,89.67,358.0,0.55,-0.352,97.9,20.8,,,,
MID-B2H,Delta 7,AVU,17300,404450.2,419417.6,7711.8,89.33,358.0,0.5,-0.338,67.4,35.5,45,387954,10884,7143
MID-B2H,Delta 7,AVU,17400,404448.0,419517.5,7712.5,89.6,358.0,0.47,0.266,77.0,20.8,,,,
MID-B2H,Delta 7,AVU,17500,404445.1,419617.4,7713.5,89.43,358.0,0.31,-0.173,79.0,23.2,46,517646,8863,6599
MID-B2H,Delta 7,AVU,17600,404441.3,419717.4,7714.0,89.67,358.0,0.4,0.24,99.4,34.4,,,,
MID-B2H,Delta 7,AVU,17700,404437.1,419817.3,7714.7,89.61,358.0,0.1,-0.057,63.8,30.2,47,408123,9892,6693
MID-B2H,Delta 7,AVU,17800,404434.9,419917.3,7714.9,89.88,358.0,0.46,0.269,78.7,23.3,,,,
MID-B2H,Delta 7,AVU,17900,404432.5,420017.2,7714.1,90.49,358.0,0.77,0.615,76.5,35.1,48,549431,8336,7405
MID-B2H,Delta 7,AVU,18000,404428.5,420117.2,7713.8,90.15,358.0,0.64,-0.348,95.7,33.5,,,,
MID-B3H,Delta 7,SBL,100,405459.6,409177.0,100.0,0,358.0,0.64,-0.542,47.1,19.8,,,,
MID-B3H,Delta 7,SBL,200,405459.6,409177.1,200.0,0.1,358.0,0.22,0.098,49.8,39.6,,,,
MID-B3H,Delta 7,SBL,300,405459.6,409177.8,300.0,0.37,358.0,0.41,0.273,48.8,18.1,,,,
MID-B3H,Delta 7,SBL,400,405459.5,409178.8,400.0,0.56,358.0,0.46,0.188,41.6,29.7,,,,
MID-B3H,Delta 7,SBL,500,405459.5,409179.6,500.0,0.47,358.0,0.31,-0.09,30.5,28.6,,,,
MID-B3H,Delta 7,SBL,600,405459.5,409180.6,600.0,0.59,358.0,0.42,0.117,47.5,34.5,,,,
MID-B3H,Delta 7,SBL,700,405459.5,409180.7,700.0,0.08,358.0,0.76,-0.507,41.8,29.7,,,,
MID-B3H,Delta 7,SBL,800,405459.5,409180.7,800.0,0,358.0,0.64,-0.429,45.4,25.0,,,,
MID-B3H,Delta 7,SBL,900,405459.4,409181.6,900.0,0.5,358.0,0.55,0.503,35.1,39.1,,,,
MID-B3H,Delta 7,SBL,1000,405459.4,409182.9,1000.0,0.74,358.0,0.25,0.239,39.2,20.4,,,,
MID-B3H,Delta 7,SBL,1100,405459.4,409183.9,1100.0,0.58,358.0,0.26,-0.165,31.7,33.5,,,,
MID-B3H,Delta 7,SBL,1200,405459.3,409184.7,1200.0,0.47,358.0,0.14,-0.111,46.5,25.3,,,,
MID-B3H,Delta 7,SBL,1300,405459.3,409185.9,1300.0,0.66,358.0,0.53,0.19,47.7,25.5,,,,
MID-B3H,Delta 7,SBL,1400,405459.3,409186.3,1400.0,0.27,358.0,0.67,-0.388,26.9,23.7,,,,
MID-B3H,Delta 7,SBL,1500,405459.2,409187.1,1500.0,0.45,358.0,0.39,0.187,46.2,22.0,,,,
MID-B3H,Delta 7,SBL,1600,405459.2,409188.4,1599.9,0.75,358.0,0.61,0.294,33.1,39.1,,,,
MID-B3H,Delta 7,SBL,1700,405459.2,409188.4,1699.9,0,358.0,1.09,-0.822,30.9,36.4,,,,
MID-B3H,Delta 7,SBL,1800,405459.2,409188.8,1799.9,0.2,358.0,0.47,0.205,33.3,39.0,,,,
MID-B3H,Delta 7,SBL,1900,405459.2,409188.8,1899.9,0.02,358.0,0.24,-0.189,42.4,31.6,,,,
MID-B3H,Delta 7,SBL,2000,405459.2,409188.8,1999.9,0,358.0,0.23,-0.138,37.1,22.1,,,,
MID-B3H,Delta 7,SBL,2100,405459.2,409188.8,2099.9,0,358.0,0.24,-0.089,24.9,18.6,,,,
MID-B3H,Delta 7,SBL,2200,405459.2,409188.9,2199.9,0.06,358.0,0.4,0.062,27.0,31.7,,,,
MID-B3H,Delta 7,SBL,2300,405459.2,409188.9,2299.9,0,358.0,0.35,-0.211,46.1,33.9,,,,
MID-B3H,Delta 7,SBL,2400,405459.2,409188.9,2399.9,0,358.0,0.46,-0.334,47.3,23.8,,,,
MID-B3H,Delta 7,SBL,2500,405459.2,409188.9,2499.9,0,358.0,0.64,-0.428,50.0,25.0,,,,
MID-B3H,Delta 7,SBL,2600,405459.2,409188.9,2599.9,0,358.0,0.54,-0.45,36.4,33.5,,,,
MID-B3H,Delta 7,SBL,2700,405459.2,409188.9,2699.9,0,358.0,0.48,-0.257,35.5,30.0,,,,
MID-B3H,Delta 7,SBL,2800,405459.2,409188.9,2799.9,0,358.0,0.42,-0.357,32.5,25.4,,,,
MID-B3H,Delta 7,SBL,2900,405459.1,409189.8,2899.9,0.48,358.0,0.73,0.476,30.3,18.6,,,,
MID-B3H,Delta 7,SBL,3000,405459.1,409189.8,2999.9,0,358.0,0.69,-0.664,35.8,23.1,,,,
MID-B3H,Delta 7,SBL,3100,405459.1,409190.2,3099.9,0.25,358.0,0.3,0.251,43.6,32.5,,,,
MID-B3H,Delta 7,SBL,3200,405459.1,409190.2,3199.9,0,358.0,0.87,-0.634,28.8,25.0,,,,
MID-B3H,Delta 7,SBL,3300,405459.1,409190.5,3299.9,0.19,358.0,0.29,0.194,32.9,35.3,,,,
MID-B3H,Delta 7,SBL,3400,405459.1,409190.5,3399.9,0,358.0,0.84,-0.575,45.2,36.8,,,,
MID-B3H,Delta 7,SBL,3500,405459.1,409190.8,3499.9,0.16,358.0,0.2,0.159,29.5,21.4,,,,
MID-B3H,Delta 7,SBL,3600,405459.1,409191.0,3599.9,0.12,358.0,0.29,-0.036,24.8,26.2,,,,
MID-B3H,Delta 7,SBL,3700,405459.1,409191.0,3699.9,0,358.0,0.71,-0.581,24.9,34.7,,,,
MID-B3H,Delta 7,SBL,3800,405459.1,409191.0,3799.9,0,358.0,0.33,-0.114,36.4,27.5,,,,
MID-B3H,Delta 7,SBL,3900,405459.1,409191.8,3899.9,0.44,358.0,0.59,0.437,49.7,24.0,,,,
MID-B3H,Delta 7,SBL,4000,405459.0,409192.8,3999.9,0.57,358.0,0.21,0.132,25.3,27.7,,,,
MID-B3H,Delta 7,SBL,4100,405459.0,409193.1,4099.9,0.2,358.0,0.49,-0.369,26.8,19.0,,,,
MID-B3H,Delta 7,SBL,4200,405459.0,409193.6,4199.9,0.26,358.0,0.19,0.058,50.0,18.2,,,,
MID-B3H,Delta 7,SBL,4300,405459.0,409194.2,4299.9,0.38,358.0,0.42,0.118,36.0,35.9,,,,
MID-B3H,Delta 7,SBL,4400,405458.9,409194.9,4399.9,0.37,358.0,0.1,-0.01,37.5,20.7,,,,
MID-B3H,Delta 7,SBL,4500,405458.9,409195.3,4499.9,0.27,358.0,0.31,-0.097,24.7,23.5,,,,
MID-B3H,Delta 7,SBL,4600,405458.9,409195.8,4599.9,0.25,358.0,0.06,-0.016,41.3,32.7,,,,
MID-B3H,Delta 7,SBL,4700,405458.9,409196.0,4699.9,0.11,358.0,0.47,-0.147,29.5,18.1,,,,
MID-B3H,Delta 7,SBL,4800,405458.9,409196.0,4799.9,0,358.0,0.6,-0.359,31.0,37.0,,,,
MID-B3H,Delta 7,SBL,4900,405458.9,409196.8,4899.9,0.47,358.0,0.73,0.465,40.1,29.6,,,,
MID-B3H,Delta 7,SBL,5000,405458.9,409197.4,4999.9,0.33,358.0,0.26,-0.136,30.3,38.2,,,,
MID-B3H,Delta 7,SBL,5100,405458.8,409197.6,5099.9,0.15,358.0,0.26,-0.179,48.9,39.9,,,,
MID-B3H,Delta 7,SBL,5200,405458.8,409197.6,5199.9,0.01,358.0,0.24,-0.143,29.7,39.0,,,,
MID-B3H,Delta 7,SBL,5300,405458.8,409197.6,5299.9,0,358.0,0.56,-0.415,45.4,39.3,,,,
MID-B3H,Delta 7,SBL,5400,405458.8,409197.8,5399.9,0.09,358.0,0.4,0.087,28.8,22.0,,,,
MID-B3H,Delta 7,SBL,5500,405458.8,409198.7,5499.9,0.52,358.0,0.55,0.431,38.7,27.4,,,,
MID-B3H,Delta 7,SBL,5600,405458.8,409200.0,5599.9,0.78,358.0,0.31,0.26,47.6,35.7,,,,
MID-B3H,Delta 7,SBL,5700,405458.7,409201.5,5699.9,0.8,358.0,0.28,0.026,34.5,32.9,,,,
MID-B3H,Delta 7,SBL,5800,405458.7,409202.0,5799.9,0.33,358.0,0.71,-0.47,31.6,22.9,,,,
MID-B3H,Delta 7,SBL,5900,405458.7,409202.0,5899.9,0.0,358.0,0.52,-0.333,35.6,33.3,,,,
MID-B3H,Delta 7,SBL,6000,405458.7,409203.0,5999.9,0.52,358.0,0.8,0.523,26.0,27.7,,,,
MID-B3H,Delta 7,SBL,6100,405458.7,409203.0,6099.9,0,358.0,1.12,-0.78,47.2,34.4,,,,
MID-B3H,Delta 7,SBL,6200,405458.6,409203.2,6199.9,0.16,358.0,0.28,0.165,49.8,19.4,,,,
MID-B3H,Delta 7,SBL,6300,405458.5,409207.0,6299.8,2.18,358.0,2.16,2.017,38.4,20.0,,,,
MID-B3H,Delta 7,SBL,6400,405458.0,409216.5,6399.4,5.43,358.0,3.29,3.245,30.5,33.1,,,,
MID-B3H,Delta 7,SBL,6500,405457.7,409231.2,6498.3,8.45,358.0,3.07,3.027,27.2,19.2,,,,
MID-B3H,Delta 7,SBL,6600,405456.7,409251.6,6596.2,11.81,358.0,3.7,3.352,47.3,19.4,,,,
MID-B3H,Delta 7,SBL,6700,405455.8,409278.9,6692.4,15.86,358.0,4.16,4.052,42.6,19.9,,,,
MID-B3H,Delta 7,SBL,6800,405454.8,409312.9,6786.4,19.88,358.0,4.32,4.026,39.2,38.2,,,,
MID-B3H,Delta 7,SBL,6900,405453.1,409353.2,6877.9,23.82,358.0,4.07,3.939,35.9,22.7,,,,
MID-B3H,Delta 7,SBL,7000,405451.4,409400.6,6965.9,28.34,358.0,4.71,4.514,35.1,24.6,,,,
MID-B3H,Delta 7,SBL,7100,405450.3,409453.8,7050.6,32.13,358.0,3.89,3.791,24.3,38.0,,,,
MID-B3H,Delta 7,SBL,7200,405448.7,409512.7,7131.4,36.08,358.0,4.0,3.951,49.0,32.1,,,,
MID-B3H,Delta 7,SBL,7300,405446.3,409578.1,7207.0,40.91,358.0,5.16,4.836,33.6,32.3,,,,
MID-B3H,Delta 7,SBL,7400,405443.6,409648.7,7277.8,44.93,358.0,4.19,4.014,32.3,35.5,,,,
MID-B3H,Delta 7,SBL,7500,405440.4,409724.1,7343.3,49.08,358.0,4.42,4.149,48.9,37.1,,,,
MID-B3H,Delta 7,SBL,7600,405438.5,409803.6,7403.8,52.73,358.0,3.89,3.654,26.6,32.2,,,,
MID-B3H,Delta 7,SBL,7700,405436.1,409887.4,7458.3,56.99,358.0,4.45,4.259,32.5,30.0,,,,
MID-B3H,Delta 7,SBL,7800,405431.9,409974.9,7506.8,61.02,358.0,4.17,4.032,36.9,20.7,,,,
MID-B3H,Delta 7,SBL,7900,405428.8,410065.4,7549.0,65.01,358.0,4.33,3.992,27.5,28.7,,,,
MID-B3H,Delta 7,SBL,8000,405426.9,410159.0,7584.1,69.49,358.0,4.72,4.475,40.0,34.4,,,,
MID-B3H,Delta 7,SBL,8100,405424.7,410254.7,7613.0,73.2,358.0,3.88,3.714,25.1,28.7,,,,
MID-B3H,Delta 7,SBL,8200,405420.3,410352.3,7634.6,77.5,358.0,4.56,4.298,35.0,20.5,,,,
MID-B3H,Delta 7,SBL,8300,405416.6,410451.3,7648.5,81.99,358.0,4.83,4.495,28.9,24.8,,,,
MID-B3H,Delta 7,SBL,8400,405412.6,410550.9,7655.9,85.77,358.0,3.84,3.774,47.7,26.2,,,,
MID-B3H,Delta 7,SBL,8500,405410.3,410650.8,7659.1,88.18,358.0,2.61,2.411,64.2,20.2,1,348280,11147,7355
MID-B3H,Delta 7,SBL,8600,405406.5,410750.7,7660.6,89.13,358.0,1.01,0.952,89.5,24.7,,,,
MID-B3H,Delta 7,SBL,8700,405403.5,410850.7,7661.8,89.31,358.0,0.21,0.173,69.7,36.6,2,584503,8813,6305
MID-B3H,Delta 7,SBL,8800,405399.7,410950.6,7661.8,90.0,358.0,0.91,0.7,90.6,24.1,,,,
MID-B3H,Delta 7,SBL,8900,405397.1,411050.5,7661.0,90.45,358.0,0.59,0.449,67.0,18.5,3,461972,11616,7306
MID-B3H,Delta 7,SBL,9000,405392.9,411150.4,7659.9,90.63,358.0,0.49,0.178,81.2,38.3,,,,
MID-B3H,Delta 7,SBL,9100,405389.8,411250.4,7658.6,90.75,358.0,0.29,0.121,84.8,28.8,4,462520,10045,7469
MID-B3H,Delta 7,SBL,9200,405386.3,411350.3,7657.9,90.38,358.0,0.55,-0.371,94.4,23.6,,,,
MID-B3H,Delta 7,SBL,9300,405383.5,411450.3,7656.7,90.72,358.0,0.39,0.336,99.0,36.4,5,597884,9613,6331
MID-B3H,Delta 7,SBL,9400,405380.4,411550.3,7656.3,90.23,358.0,0.76,-0.491,87.0,24.8,,,,
MID-B3H,Delta 7,SBL,9500,405377.4,411650.2,7656.7,89.74,358.0,0.65,-0.489,71.6,22.4,6,449302,9239,6586
MID-B3H,Delta 7,SBL,9600,405373.4,411750.2,7656.6,90.08,358.0,0.64,0.342,68.9,32.5,,,,
MID-B3H,Delta 7,SBL,9700,405369.3,411850.1,7655.8,90.43,358.0,0.51,0.352,88.6,30.3,7,435927,9447,7359
MID-B3H,Delta 7,SBL,9800,405366.6,411950.0,7655.7,90.06,358.0,0.48,-0.371,77.3,25.7,,,,
MID-B3H,Delta 7,SBL,9900,405364.2,412049.9,7655.5,90.14,358.0,0.23,0.075,74.6,23.1,8,575931,10904,7445
MID-B3H,Delta 7,SBL,10000,405359.4,412149.8,7654.9,90.34,358.0,0.39,0.206,98.7,37.9,,,,
MID-B3H,Delta 7,SBL,10100,405357.1,412249.8,7654.1,90.43,358.0,0.24,0.087,79.5,21.5,9,380799,11488,6286
MID-B3H,Delta 7,SBL,10200,405352.3,412349.7,7653.0,90.63,358.0,0.39,0.206,87.5,21.0,,,,
MID-B3H,Delta 7,SBL,10300,405348.6,412449.6,7652.8,90.16,358.0,0.69,-0.474,71.5,29.2,10,469383,8545,6803
MID-B3H,Delta 7,SBL,10400,405345.3,412549.6,7652.8,89.96,358.0,0.38,-0.202,90.6,27.8,,,,
MID-B3H,Delta 7,SBL,10500,405342.8,412649.5,7653.8,89.44,358.0,0.54,-0.523,94.0,39.5,11,563203,9707,6721
MID-B3H,Delta 7,SBL,10600,405338.0,412749.5,7653.5,90.17,358.0,0.88,0.73,98.7,28.8,,,,
MID-B3H,Delta 7,SBL,10700,405334.8,412849.4,7653.6,89.98,358.0,0.38,-0.184,64.1,28.2,12,433271,11104,7105
MID-B3H,Delta 7,SBL,10800,405330.7,412949.3,7653.7,89.93,358.0,0.08,-0.048,89.9,20.4,,,,
MID-B3H,Delta 7,SBL,10900,405326.4,413049.2,7654.7,89.43,358.0,0.83,-0.504,65.4,32.7,13,434295,11214,6116
MID-B3H,Delta 7,SBL,11000,405322.2,413149.1,7654.6,90.04,358.0,0.83,0.614,66.0,34.2,,,,
MID-B3H,Delta 7,SBL,11100,405317.9,413249.1,7655.2,89.66,358.0,0.66,-0.38,81.5,19.0,14,483501,9885,6504
MID-B3H,Delta 7,SBL,11200,405313.4,413349.0,7656.3,89.38,358.0,0.55,-0.287,85.3,30.6,,,,
MID-B3H,Delta 7,SBL,11300,405308.5,413449.0,7656.8,89.69,358.0,0.35,0.312,83.8,24.1,15,566681,11006,6766
MID-B3H,Delta 7,SBL,11400,405304.2,413548.9,7657.0,89.91,358.0,0.25,0.224,96.3,36.4,,,,
MID-B3H,Delta 7,SBL,11500,405300.8,413648.9,7656.7,90.15,358.0,0.36,0.237,83.3,20.4,16,464155,9652,7130
MID-B3H,Delta 7,SBL,11600,405295.9,413748.8,7655.9,90.45,358.0,0.62,0.301,83.2,30.3,,,,
MID-B3H,Delta 7,SBL,11700,405293.3,413848.7,7656.0,89.97,358.0,0.73,-0.478,83.2,35.2,17,501558,10277,6577
MID-B3H,Delta 7,SBL,11800,405288.5,413948.7,7656.2,89.89,358.0,0.12,-0.085,97.3,22.5,,,,
MID-B3H,Delta 7,SBL,11900,405285.8,414048.7,7655.5,90.39,358.0,0.71,0.502,83.5,29.7,18,422045,11385,6870
MID-B3H,Delta 7,SBL,12000,405283.0,414148.6,7654.3,90.68,358.0,0.31,0.294,65.1,33.6,,,,
MID-B3H,Delta 7,SBL,12100,405278.4,414248.5,7653.4,90.54,358.0,0.23,-0.141,72.0,18.2,19,354574,11169,6138
MID-B3H,Delta 7,SBL,12200,405275.4,414348.5,7652.3,90.61,358.0,0.39,0.071,69.1,32.3,,,,
MID-B3H,Delta 7,SBL,12300,405272.3,414448.4,7651.9,90.22,358.0,0.72,-0.397,94.2,22.9,20,575386,8536,7495
MID-B3H,Delta 7,SBL,12400,405270.3,414548.3,7651.4,90.31,358.0,0.29,0.099,63.2,37.9,,,,
MID-B3H,Delta 7,SBL,12500,405267.7,414648.3,7650.5,90.47,358.0,0.36,0.159,84.7,24.4,21,351944,11429,6662
MID-B3H,Delta 7,SBL,12600,405264.5,414748.3,7650.6,89.96,358.0,0.66,-0.511,97.4,23.3,,,,
MID-B3H,Delta 7,SBL,12700,405259.5,414848.2,7650.9,89.82,358.0,0.46,-0.143,97.1,19.2,22,462893,9607,6577
MID-B3H,Delta 7,SBL,12800,405256.2,414948.1,7651.4,89.74,358.0,0.28,-0.077,97.6,22.3,,,,
MID-B3H,Delta 7,SBL,12900,405251.8,415048.0,7652.5,89.34,358.0,0.66,-0.403,69.7,27.5,23,553879,11435,6865
MID-B3H,Delta 7,SBL,13000,405248.2,415148.0,7652.2,90.21,358.0,1.06,0.87,65.0,19.5,,,,
MID-B3H,Delta 7,SBL,13100,405245.4,415248.0,7652.9,89.59,358.0,0.92,-0.615,80.4,23.6,24,565590,10166,6614
MID-B3H,Delta 7,SBL,13200,405243.4,415347.9,7653.2,89.8,358.0,0.27,0.202,90.5,25.7,,,,
MID-B3H,Delta 7,SBL,13300,405240.8,415447.8,7653.2,90.02,358.0,0.48,0.227,64.1,27.4,25,594964,9049,6424
MID-B3H,Delta 7,SBL,13400,405238.4,415547.7,7653.5,89.83,358.0,0.28,-0.199,79.6,32.7,,,,
MID-B3H,Delta 7,SBL,13500,405235.4,415647.6,7654.2,89.59,358.0,0.24,-0.235,84.0,36.2,26,343790,10716,6948
MID-B3H,Delta 7,SBL,13600,405231.7,415747.6,7654.8,89.68,358.0,0.36,0.086,92.9,20.8,,,,
MID-B3H,Delta 7,SBL,13700,405226.8,415847.5,7656.0,89.31,358.0,0.47,-0.37,91.7,19.9,27,459821,8315,7373
MID-B3H,Delta 7,SBL,13800,405223.9,415947.5,7657.2,89.32,358.0,0.18,0.018,99.0,36.9,,,,
MID-B3H,Delta 7,SBL,13900,405221.0,416047.4,7656.9,90.17,358.0,1.05,0.842,82.2,30.5,28,598985,10452,6765
MID-B3H,Delta 7,SBL,14000,405218.7,416147.3,7655.8,90.62,358.0,0.62,0.452,78.1,38.3,,,,
MID-B3H,Delta 7,SBL,14100,405216.5,416247.3,7654.8,90.58,358.0,0.33,-0.041,68.3,28.6,29,412327,10088,7373
MID-B3H,Delta 7,SBL,14200,405214.2,416347.2,7653.7,90.62,358.0,0.22,0.046,98.1,21.2,,,,
MID-B3H,Delta 7,SBL,14300,405210.4,416447.2,7653.0,90.38,358.0,0.41,-0.245,74.2,30.1,30,348857,10499,6966
MID-B3H,Delta 7,SBL,14400,405206.3,416547.1,7652.0,90.59,358.0,0.55,0.209,86.4,20.5,,,,
MID-B3H,Delta 7,SBL,14500,405202.5,416647.0,7652.3,89.81,358.0,0.97,-0.78,77.8,24.8,31,598762,8320,7374
MID-B3H,Delta 7,SBL,14600,405199.5,416747.0,7653.2,89.52,358.0,0.42,-0.291,82.7,22.2,,,,
MID-B3H,Delta 7,SBL,14700,405196.8,416846.9,7653.0,90.13,358.0,0.73,0.611,93.1,38.2,32,557192,11279,6200
MID-B3H,Delta 7,SBL,14800,405191.9,416946.9,7653.7,89.59,358.0,0.87,-0.539,69.2,24.4,,,,
MID-B3H,Delta 7,SBL,14900,405187.8,417046.8,7654.6,89.45,358.0,0.21,-0.136,94.4,34.2,33,587952,8900,7140
MID-B3H,Delta 7,SBL,15000,405183.1,417146.7,7654.7,89.99,358.0,0.73,0.533,97.2,32.9,,,,
MID-B3H,Delta 7,SBL,15100,405180.4,417246.7,7655.0,89.81,358.0,0.38,-0.173,78.6,25.8,34,373765,9691,6982
MID-B3H,Delta 7,SBL,15200,405176.3,417346.6,7654.7,90.18,358.0,0.52,0.366,72.1,28.5,,,,
MID-B3H,Delta 7,SBL,15300,405172.3,417446.5,7654.3,90.2,358.0,0.2,0.025,67.4,31.3,35,354847,11140,7360
MID-B3H,Delta 7,SBL,15400,405170.1,417546.5,7653.5,90.5,358.0,0.63,0.294,92.7,31.0,,,,
